item_id,word,status,pre_recall_corr,post_recall_corr,sub_recall,dp_rt,congruency,dp_corr,pre_recall_rt,post_recall_rt,participant
1,みりん,think,1,1,NA,0.446887016296,cong,0,0.77,1.054,26
2,ピアノ,think,1,1,NA,0.431133985519,cong,0,0.776,0.902,26
3,ニュース,think,1,1,NA,0.397526025772,incong,0,0.728,0.75,26
4,カップル,think,1,1,NA,0.430866003036,incong,0,1.186,0.854,26
5,ローマ,think,1,1,NA,0.463917970657,cong,0,0.725,0.798,26
6,トラック,think,1,1,NA,0.447629213333,cong,0,1.458,1.095,26
7,マナー,think,1,1,NA,0.430689096451,incong,0,1.207,1.041,26
8,カジノ,think,1,1,NA,0.430989027023,incong,0,0.815,0.82,26
9,ワニ,think,1,1,NA,0.497370958328,cong,0,0.861,1.157,26
10,おんぶ,think,1,1,NA,0.430887937546,cong,0,1.287,0.787,26
11,ムード,think,1,1,NA,0.447283983231,incong,0,0.887,0.866,26
12,ろうそく,think,1,1,NA,0.414172172546,incong,0,0.947,0.964,26
13,モデル,nothink,1,1,1,0.597307920456,cong,0,0.783,1.392,26
14,まぐろ,nothink,1,1,1,0.460867166519,cong,0,0.945,1.321,26
15,スーツ,nothink,1,1,1,0.463963031769,incong,0,0.767,1.283,26
16,とんぼ,nothink,1,1,1,0.43062710762,incong,0,0.921,1.848,26
17,カレー,nothink,1,1,1,0.514364957809,cong,0,0.86,0.849,26
18,ダイヤ,nothink,1,1,1,0.4143409729,cong,0,0.76,1.463,26
19,ラジオ,nothink,1,1,1,0.430615186691,incong,0,1.968,2.027,26
20,ベランダ,nothink,1,1,1,0.497570037842,incong,0,0.938,1.406,26
21,ジャズ,nothink,1,1,1,0.580971002579,cong,0,0.985,1.193,26
22,ビール,nothink,1,1,1,0.564241886139,cong,0,1.088,1.69,26
23,コンパス,nothink,1,1,1,0.58113694191,incong,0,1.522,2.114,26
24,ゴルフ,nothink,1,1,1,0.547549009323,incong,0,1.007,3,26
25,ほくろ,baseline,1,1,NA,0.547218084335,cong,0,0.957,0.895,26
26,テーブル,baseline,1,1,NA,0.46422791481,cong,0,1.349,1.247,26
27,メートル,baseline,1,1,NA,0.447576999664,incong,0,0.748,1.028,26
28,レンジ,baseline,1,1,NA,0.43070101738,incong,0,0.894,0.839,26
29,あじさい,baseline,1,1,NA,0.463721036911,cong,0,0.842,0.849,26
30,はさみ,baseline,1,1,NA,0.480952978134,cong,0,0.808,0.818,26
31,しゃもじ,baseline,1,1,NA,0.41424202919,incong,0,1.201,0.952,26
32,バナナ,baseline,1,1,NA,0.48073720932,incong,0,0.826,0.939,26
33,バケツ,baseline,1,1,NA,0.413808107376,cong,0,1.247,0.931,26
34,うさぎ,baseline,1,1,NA,0.514167070389,cong,0,0.753,0.816,26
35,うどん,baseline,1,1,NA,0.497492790222,incong,0,0.718,0.767,26
36,カラス,baseline,1,1,NA,0.514358997345,incong,0,0.974,0.872,26
