item_id,word,status,pre_recall_corr,post_recall_corr,sub_recall,dp_rt,congruency,dp_corr,pre_recall_rt,post_recall_rt,participant
1,みりん,think,1,1,NA,0.414340019226,incong,0,0.936,1.159,37
2,ピアノ,think,1,1,NA,0.447923898697,incong,0,2.76,0.967,37
3,ニュース,think,1,1,NA,0.397504806519,cong,0,0.726,0.751,37
4,カップル,think,1,1,NA,0.464112043381,cong,0,2.697,1.11,37
5,ローマ,think,1,1,NA,0.513972997665,incong,0,0.818,0.795,37
6,トラック,think,1,1,NA,0.497442007065,incong,0,0.825,0.799,37
7,マナー,think,0,1,NA,0.481189966202,cong,0,NA,1.005,37
8,カジノ,think,1,1,NA,0.564107179642,cong,0,0.736,0.742,37
9,ワニ,think,1,1,NA,0.514476060867,incong,0,0.843,0.751,37
10,おんぶ,think,1,1,NA,0.447114944458,incong,0,1.288,0.914,37
11,ムード,think,1,1,NA,0.481155157089,cong,0,0.916,0.766,37
12,ろうそく,think,1,1,NA,0.43063282966600003,cong,0,1.056,1.186,37
13,モデル,nothink,1,1,1,0.514132976532,incong,0,0.866,1.764,37
14,まぐろ,nothink,1,1,1,0.445327043533,incong,0,1.917,2.148,37
15,スーツ,nothink,1,1,1,0.480314016342,cong,0,0.831,1.081,37
16,とんぼ,nothink,1,1,1,0.397385120392,cong,0,0.884,0.904,37
17,カレー,nothink,1,1,1,0.513782978058,incong,0,1.268,2.043,37
18,ダイヤ,nothink,1,1,1,0.514283180237,incong,0,1.35,1.06,37
19,ラジオ,nothink,1,1,1,0.380779981613,cong,0,1.339,2.455,37
20,ベランダ,nothink,1,1,1,0.514075040817,cong,0,2.895,1.102,37
21,ジャズ,nothink,1,1,1,0.478543043137,incong,0,0.829,2.454,37
22,ビール,nothink,1,0,1,0.530877113342,incong,0,0.934,NA,37
23,コンパス,nothink,1,1,1,0.478183984756,cong,0,0.867,1.292,37
24,ゴルフ,nothink,1,1,1,0.514146089554,cong,0,1.564,1.511,37
25,ほくろ,baseline,1,1,NA,0.547434091568,incong,0,1.265,2.389,37
26,テーブル,baseline,1,1,NA,0.447169780731,incong,0,1.444,0.81,37
27,メートル,baseline,1,1,NA,0.497666120529,cong,0,0.765,0.742,37
28,レンジ,baseline,0,1,NA,0.497594833374,cong,0,NA,0.952,37
29,あじさい,baseline,1,1,NA,0.447270870209,incong,0,0.922,0.826,37
30,はさみ,baseline,1,1,NA,0.463666915894,incong,0,0.775,0.768,37
31,しゃもじ,baseline,1,1,NA,0.463844060898,cong,0,0.769,1.088,37
32,バナナ,baseline,1,1,NA,0.430968999863,cong,0,0.771,0.72,37
33,バケツ,baseline,1,1,NA,0.4642329216,incong,0,1.121,0.897,37
34,うさぎ,baseline,1,1,NA,0.514327049255,incong,0,0.774,0.745,37
35,うどん,baseline,1,1,NA,0.428493022919,cong,0,1.309,0.957,37
36,カラス,baseline,1,0,NA,0.497292041779,cong,0,NA,NA,37
