item_id,word,status,pre_recall_corr,post_recall_corr,sub_recall,dp_rt,congruency,dp_corr,pre_recall_rt,post_recall_rt,participant
1,みりん,nothink,1,1,1,0.564167022705,cong,0,1.192,2.172,32
2,ピアノ,nothink,1,1,1,0.564350128174,cong,0,1.445,1.857,32
3,ニュース,nothink,1,1,1,0.513695001602,incong,0,0.81,1.151,32
4,カップル,nothink,1,1,1,0.397475004196,incong,0,1.429,1.972,32
5,ローマ,nothink,1,1,1,0.414203882217,cong,1,0.926,1.581,32
6,トラック,nothink,1,1,1,0.59709405899,cong,0,1.063,1.796,32
7,マナー,nothink,1,1,1,0.430608987808,incong,0,1.057,0.879,32
8,カジノ,nothink,1,1,1,0.547528982162,incong,0,0.942,1.94,32
9,ワニ,nothink,1,1,1,0.447329044342,cong,0,0.753,0.973,32
10,おんぶ,nothink,1,1,1,0.412181854248,cong,0,1.163,2.674,32
11,ムード,nothink,1,1,1,0.547419071198,incong,0,1.21,2.75,32
12,ろうそく,nothink,1,1,1,0.447741985321,incong,0,0.941,1.509,32
13,モデル,think,1,1,NA,0.564229011536,cong,0,0.91,0.905,32
14,まぐろ,think,1,1,NA,0.495507001877,cong,0,2.691,1.292,32
15,スーツ,think,1,1,NA,0.447302103043,incong,0,0.942,0.72,32
16,とんぼ,think,1,1,NA,0.463984012604,incong,0,1.045,0.973,32
17,カレー,think,1,1,NA,0.530719041824,cong,0,1.738,0.978,32
18,ダイヤ,think,1,1,NA,0.69721698761,cong,0,0.776,1.198,32
19,ラジオ,think,0,1,NA,0.430865049362,incong,0,NA,1.991,32
20,ベランダ,think,1,1,NA,0.497034072876,incong,0,0.886,0.95,32
21,ジャズ,think,1,1,NA,0.564175128937,cong,0,0.755,0.826,32
22,ビール,think,1,1,NA,0.56377196312,cong,0,1.026,1.092,32
23,コンパス,think,1,1,NA,0.56419801712,incong,0,0.847,0.917,32
24,ゴルフ,think,1,1,NA,0.497387170792,incong,0,1.638,0.8,32
25,ほくろ,baseline,1,1,NA,0.414218902588,cong,0,0.881,1.166,32
26,テーブル,baseline,1,1,NA,0.431011915207,cong,0,0.925,0.836,32
27,メートル,baseline,1,1,NA,0.480741024017,incong,0,1.072,0.965,32
28,レンジ,baseline,1,1,NA,0.564157962799,incong,0,1.437,0.894,32
29,あじさい,baseline,1,0,NA,0.464198112488,cong,0,1.21,NA,32
30,はさみ,baseline,1,1,NA,0.514385938644,cong,0,1.195,1.276,32
31,しゃもじ,baseline,1,1,NA,0.531054973602,incong,0,1.004,0.938,32
32,バナナ,baseline,1,1,NA,0.38073515892,incong,0,0.733,0.88,32
33,バケツ,baseline,1,1,NA,0.530483961105,cong,0,0.973,1.483,32
34,うさぎ,baseline,1,1,NA,0.464098930359,cong,0,1.073,1.072,32
35,うどん,baseline,1,1,NA,0.497773885727,incong,0,0.777,0.887,32
36,カラス,baseline,1,1,NA,0.61420583725,incong,0,1.025,0.935,32
