participant,ID,substitute,sub_corr,sub_rt
36,13,スプレー,1,0.709
36,14,おしぼり,1,0.988
36,15,ギャグ,1,1.293
36,16,カーテン,1,1.226
36,17,ストーブ,1,1.018
36,18,ナイフ,1,0.938
36,19,アルプス,1,1.57
36,20,クレーター,1,0.779
36,21,ビル,1,0.664
36,22,ホテル,1,1.164
36,23,こうもり,1,0.844
36,24,オアシス,1,0.808
