item_id,word,status,pre_recall_corr,post_recall_corr,sub_recall,dp_rt,congruency,dp_corr,pre_recall_rt,post_recall_rt,participant
1,みりん,think,1,1,NA,0.614012956619,incong,0,1.02,0.805,40
2,ピアノ,think,1,1,NA,0.463434934616,incong,0,0.843,0.767,40
3,ニュース,think,1,1,NA,0.397662878036,cong,0,1.637,1.188,40
4,カップル,think,1,1,NA,0.463840007782,cong,0,0.816,0.879,40
5,ローマ,think,1,1,NA,0.514691829681,incong,0,1.073,0.831,40
6,トラック,think,1,1,NA,0.414268016815,incong,0,0.862,0.795,40
7,マナー,think,1,1,NA,0.397093057632,cong,0,1.559,1.63,40
8,カジノ,think,1,1,NA,0.431106805801,cong,0,1.55,0.913,40
9,ワニ,think,1,1,NA,0.547225952148,incong,0,0.794,0.696,40
10,おんぶ,think,1,1,NA,0.398041009903,incong,0,0.875,1.547,40
11,ムード,think,0,1,NA,0.464293956757,cong,0,NA,2.22,40
12,ろうそく,think,1,1,NA,0.564577102661,cong,0,1.105,1.007,40
13,モデル,baseline,0,0,NA,0.495057106018,incong,0,NA,NA,40
14,まぐろ,baseline,1,1,NA,0.528446912766,incong,0,0.94,0.947,40
15,スーツ,baseline,1,1,NA,0.547335863113,cong,0,1.089,0.832,40
16,とんぼ,baseline,1,1,NA,0.464089870453,cong,0,0.787,0.82,40
17,カレー,baseline,1,1,NA,0.464271068573,incong,1,0.87,1.042,40
18,ダイヤ,baseline,1,1,NA,0.447780132294,incong,0,1.148,1.323,40
19,ラジオ,baseline,1,1,NA,0.430491924286,cong,0,1.992,1.141,40
20,ベランダ,baseline,1,1,NA,0.430768966675,cong,0,1.359,1.097,40
21,ジャズ,baseline,1,1,NA,0.514317035675,incong,0,2.578,1.555,40
22,ビール,baseline,1,1,NA,0.464154005051,incong,0,1.91,1.054,40
23,コンパス,baseline,1,1,NA,0.430787086487,cong,0,0.968,0.979,40
24,ゴルフ,baseline,1,1,NA,0.564110040665,cong,0,0.921,0.919,40
25,ほくろ,nothink,1,1,1,0.530940055847,incong,0,0.679,1.083,40
26,テーブル,nothink,1,1,1,0.564231157303,incong,0,1.625,2.598,40
27,メートル,nothink,1,1,1,0.464196920395,cong,0,0.708,1.413,40
28,レンジ,nothink,1,0,1,0.512074947357,cong,0,0.831,NA,40
29,あじさい,nothink,1,1,1,0.464004039764,incong,0,0.858,1.206,40
30,はさみ,nothink,1,1,1,0.414324045181,incong,0,0.962,0.884,40
31,しゃもじ,nothink,1,1,1,0.48086810112,cong,0,1.202,0.922,40
32,バナナ,nothink,1,1,1,0.430718898773,cong,0,0.99,0.956,40
33,バケツ,nothink,1,0,1,0.36411190033,incong,0,1.731,NA,40
34,うさぎ,nothink,1,1,1,0.464415073395,incong,0,3,0.944,40
35,うどん,nothink,1,1,1,0.414272069931,cong,0,0.717,0.874,40
36,カラス,nothink,1,1,1,0.398036003113,cong,0,1.165,2.1,40
