item_id,word,status,pre_recall_corr,post_recall_corr,sub_recall,dp_rt,congruency,dp_corr,pre_recall_rt,post_recall_rt,participant
1,みりん,think,1,1,NA,0.564296007156,cong,0,0.762,1.192,25
2,ピアノ,think,1,1,NA,0.547486066818,cong,0,0.751,0.978,25
3,ニュース,think,1,1,NA,0.51350903511,incong,0,0.764,1.443,25
4,カップル,think,1,1,NA,0.630834102631,incong,0,0.726,1.089,25
5,ローマ,think,1,1,NA,0.497701883316,cong,0,0.739,0.984,25
6,トラック,think,1,1,NA,0.597252130508,cong,0,0.829,0.924,25
7,マナー,think,1,1,NA,0.580410003662,incong,0,0.785,1.531,25
8,カジノ,think,1,1,NA,0.580682039261,incong,0,0.899,0.974,25
9,ワニ,think,1,1,NA,0.497252941132,cong,0,0.735,1.061,25
10,おんぶ,think,1,1,NA,0.614232778549,cong,0,0.935,1.238,25
11,ムード,think,1,1,NA,0.480513095856,incong,0,0.731,1.121,25
12,ろうそく,think,1,1,NA,0.846733093262,incong,0,0.771,1.08,25
13,モデル,nothink,1,1,1,0.664081096649,cong,0,0.987,1.523,25
14,まぐろ,nothink,1,1,1,0.430783987045,cong,0,0.814,1.482,25
15,スーツ,nothink,1,1,1,0.547730922699,incong,0,0.657,1.297,25
16,とんぼ,nothink,1,1,1,0.481284141541,incong,0,0.759,1.181,25
17,カレー,nothink,1,1,1,0.530768156052,cong,0,0.747,1.11,25
18,ダイヤ,nothink,1,1,1,0.564165115356,cong,0,0.886,1.463,25
19,ラジオ,nothink,1,1,1,0.647676944733,incong,0,0.889,1.393,25
20,ベランダ,nothink,1,1,0,0.581135988235,incong,0,0.883,1.342,25
21,ジャズ,nothink,1,1,1,0.663995981216,cong,0,0.755,1.204,25
22,ビール,nothink,1,1,1,0.580926895142,cong,0,0.834,1.818,25
23,コンパス,nothink,1,1,1,0.564183950424,incong,0,0.741,1.163,25
24,ゴルフ,nothink,1,1,1,0.597831010818,incong,0,0.722,1.532,25
25,ほくろ,baseline,1,1,NA,0.53081703186,cong,0,0.768,1.082,25
26,テーブル,baseline,1,1,NA,0.530781984329,cong,0,0.71,1.188,25
27,メートル,baseline,1,1,NA,0.4805560112,incong,0,0.753,1.207,25
28,レンジ,baseline,1,1,NA,0.63075184822100006,incong,0,0.814,1.326,25
29,あじさい,baseline,1,1,NA,0.614070892334,cong,0,1.496,1.104,25
30,はさみ,baseline,1,1,NA,0.564415931702,cong,0,0.756,0.929,25
31,しゃもじ,baseline,1,1,NA,0.51390504837,incong,0,0.815,1.126,25
32,バナナ,baseline,1,1,NA,0.514400959015,incong,0,0.78,0.978,25
33,バケツ,baseline,1,1,NA,0.530681848526,cong,0,0.816,1.255,25
34,うさぎ,baseline,1,1,NA,0.631083965302,cong,0,0.854,1.349,25
35,うどん,baseline,1,1,NA,0.530915021896,incong,0,0.689,1.121,25
36,カラス,baseline,1,1,NA,0.563973903656,incong,0,0.769,1.017,25
