participant,ID,substitute,sub_corr,sub_rt
13,13,スプレー,1,1.346
13,14,おしぼり,1,1.777
13,15,ギャグ,1,2.88
13,16,カーテン,0,NA
13,17,ストーブ,1,1.173
13,18,ナイフ,1,1.224
13,19,アルプス,1,2.557
13,20,クレーター,1,1.781
13,21,ビル,1,1.401
13,22,ホテル,1,2.621
13,23,こうもり,1,1.009
13,24,オアシス,0,NA
