item_id,word,status,pre_recall_corr,post_recall_corr,sub_recall,dp_rt,congruency,dp_corr,pre_recall_rt,post_recall_rt,participant
1,みりん,nothink,1,0,1,0.564124822617,incong,0,1.012,NA,44
2,ピアノ,nothink,1,0,1,0.447319030762,incong,0,1.187,NA,44
3,ニュース,nothink,1,1,1,0.530825853348,cong,0,0.837,1.478,44
4,カップル,nothink,1,1,1,0.530845880508,cong,0,1.191,2.242,44
5,ローマ,nothink,1,1,1,0.547284841537,incong,0,0.775,1.508,44
6,トラック,nothink,1,0,1,0.647202968597,incong,0,1.788,NA,44
7,マナー,nothink,1,0,1,0.630651950836,cong,0,1.305,NA,44
8,カジノ,nothink,1,0,1,0.480901956558,cong,0,1.406,NA,44
9,ワニ,nothink,1,0,1,0.630647182465,incong,0,0.864,NA,44
10,おんぶ,nothink,1,0,1,0.547460079193,incong,0,2.546,NA,44
11,ムード,nothink,1,0,1,1.0307841301,cong,0,NA,NA,44
12,ろうそく,nothink,1,1,1,0.564131975174,cong,0,1.834,1.591,44
13,モデル,think,1,1,NA,0.480787992477,incong,0,1.39,0.84,44
14,まぐろ,think,1,1,NA,0.480628013611,incong,0,1.287,0.825,44
15,スーツ,think,1,1,NA,0.630491018295,cong,0,0.851,0.828,44
16,とんぼ,think,1,1,NA,0.547454118729,cong,0,0.909,1.03,44
17,カレー,think,1,1,NA,0.71429300308200006,incong,0,0.778,0.893,44
18,ダイヤ,think,1,1,NA,0.447749853134,incong,0,1.443,1.222,44
19,ラジオ,think,1,1,NA,0.596540927887,cong,0,0.793,2.773,44
20,ベランダ,think,1,1,NA,0.480356931686,cong,0,1.993,1.463,44
21,ジャズ,think,1,1,NA,0.580955982208,incong,0,1.339,0.928,44
22,ビール,think,1,1,NA,0.613748073578,incong,0,0.77,1.153,44
23,コンパス,think,1,1,NA,0.580803871155,cong,0,0.928,1.531,44
24,ゴルフ,think,1,1,NA,0.597367048264,cong,0,1.195,1.169,44
25,ほくろ,baseline,1,1,NA,0.530950069427,incong,0,0.821,0.863,44
26,テーブル,baseline,1,1,NA,0.645417928696,incong,0,0.899,1.251,44
27,メートル,baseline,1,1,NA,0.730372905731,cong,0,0.957,1.007,44
28,レンジ,baseline,1,1,NA,0.647339105606,cong,0,1.54,3,44
29,あじさい,baseline,1,1,NA,0.647309064865,incong,0,0.937,2.414,44
30,はさみ,baseline,1,1,NA,0.647167921066,incong,0,0.784,2.222,44
31,しゃもじ,baseline,1,1,NA,0.43097281456,cong,0,0.956,1.38,44
32,バナナ,baseline,1,1,NA,0.514214038849,cong,0,0.932,1.087,44
33,バケツ,baseline,1,1,NA,0.547002792358,incong,0,1.047,1.626,44
34,うさぎ,baseline,1,1,NA,0.612082004547,incong,0,1.041,1.034,44
35,うどん,baseline,1,1,NA,0.814301013947,cong,0,1.885,2.259,44
36,カラス,baseline,1,1,NA,0.58104801178,cong,0,0.801,0.856,44
