participant,ID,substitute,sub_corr,sub_rt
43,1,ランチ,0,NA
43,2,おしゃぶり,1,1.618
43,3,モチつき,1,1.89
43,4,レール,1,1.227
43,5,デッサン,1,1.261
43,6,あられ,1,1.446
43,7,シーソー,1,1.685
43,8,マント,1,1.201
43,9,カード,1,1.596
43,10,うちわ,1,1.568
43,11,フィルム,1,1.246
43,12,ふすま,1,1.743
