item_id,word,status,pre_recall_corr,post_recall_corr,sub_recall,dp_rt,congruency,dp_corr,pre_recall_rt,post_recall_rt,participant
1,みりん,baseline,1,1,NA,0.447808980942,cong,1,1.178,1.375,12
2,ピアノ,baseline,1,1,NA,0.547324895859,cong,1,2.752,1.599,12
3,ニュース,baseline,1,1,NA,0.464208841324,incong,0,0.609,0.873,12
4,カップル,baseline,1,1,NA,0.513957023621,incong,1,0.974,0.959,12
5,ローマ,baseline,1,1,NA,0.430506944656,cong,1,0.775,0.788,12
6,トラック,baseline,1,1,NA,0.530426979065,cong,1,0.859,1.166,12
7,マナー,baseline,1,1,NA,0.463800191879,incong,1,0.733,0.948,12
8,カジノ,baseline,1,1,NA,0.630877971649,incong,1,0.998,0.837,12
9,ワニ,baseline,1,1,NA,0.530738115311,cong,1,0.754,0.754,12
10,おんぶ,baseline,1,1,NA,0.597457885742,cong,1,0.913,0.787,12
11,ムード,baseline,1,1,NA,0.39738702774,incong,1,0.979,0.768,12
12,ろうそく,baseline,1,1,NA,0.463613033295,incong,1,0.78,0.875,12
13,モデル,nothink,1,1,1,0.464426994324,cong,1,0.714,2.071,12
14,まぐろ,nothink,1,1,1,0.514433860779,cong,1,0.985,1.15,12
15,スーツ,nothink,1,1,1,0.514178991318,incong,1,0.693,0.89,12
16,とんぼ,nothink,1,1,1,0.580538034439,incong,1,0.832,1.255,12
17,カレー,nothink,1,1,1,0.46376490593,cong,1,0.8,1.082,12
18,ダイヤ,nothink,1,1,1,0.497665882111,cong,1,1.112,1.817,12
19,ラジオ,nothink,1,1,1,0.497451066971,incong,1,1.369,1.078,12
20,ベランダ,nothink,1,1,1,0.563838005066,incong,1,1.497,1.15,12
21,ジャズ,nothink,1,1,1,0.514272928238,cong,1,0.742,1.895,12
22,ビール,nothink,1,1,1,0.480071783066,cong,1,1.151,1.122,12
23,コンパス,nothink,1,1,1,0.447814941406,incong,1,1.028,1.787,12
24,ゴルフ,nothink,1,1,1,0.613875150681,incong,1,0.801,1.115,12
25,ほくろ,think,1,1,NA,0.46409201622,cong,1,0.853,0.779,12
26,テーブル,think,1,1,NA,0.463766098022,cong,1,0.778,0.756,12
27,メートル,think,1,1,NA,0.564481973648,incong,1,0.826,0.736,12
28,レンジ,think,1,1,NA,0.580927848816,incong,1,1.207,0.763,12
29,あじさい,think,1,1,NA,0.447219848633,cong,1,0.789,0.756,12
30,はさみ,think,1,1,NA,0.612231969833,cong,1,1.194,0.774,12
31,しゃもじ,think,1,1,NA,0.480656147003,incong,1,0.799,0.721,12
32,バナナ,think,1,1,NA,0.463901996613,incong,1,0.898,0.769,12
33,バケツ,think,1,1,NA,0.430486917496,cong,1,1.065,0.879,12
34,うさぎ,think,1,1,NA,0.481044054031,cong,1,1.055,0.986,12
35,うどん,think,1,1,NA,0.530908107758,incong,1,1.704,0.766,12
36,カラス,think,1,1,NA,0.514006853104,incong,1,0.87,0.777,12
