participant,ID,substitute,sub_corr,sub_rt
12,13,NA,1,NA
12,14,NA,1,NA
12,15,NA,1,NA
12,16,NA,1,NA
12,17,NA,1,NA
12,18,NA,1,NA
12,19,NA,1,NA
12,20,NA,1,NA
12,21,NA,1,NA
12,22,NA,1,NA
12,23,NA,1,NA
12,24,NA,1,NA
