participant,ID,substitute,sub_corr,sub_rt
41,25,バリカン,0,NA
41,26,トリック,0,NA
41,27,マグマ,0,NA
41,28,にんにく,0,NA
41,29,チャイム,0,NA
41,30,ポスト,1,2.196
41,31,おみくじ,1,2.295
41,32,リサイクル,0,NA
41,33,サウナ,0,NA
41,34,ゼッケン,1,1.752
41,35,プール,1,2.024
41,36,テント,1,1.787
