participant,ID,substitute,sub_corr,sub_rt
15,25,バリカン,1,0.881
15,26,トリック,1,1.109
15,27,マグマ,1,1.071
15,28,にんにく,1,1.018
15,29,チャイム,1,1.426
15,30,ポスト,1,1.566
15,31,おみくじ,1,1.233
15,32,リサイクル,1,2.678
15,33,サウナ,0,NA
15,34,ゼッケン,0,NA
15,35,プール,1,2.684
15,36,テント,1,1.169
