participant,ID,substitute,sub_corr,sub_rt
22,1,ランチ,1,1.986
22,2,おしゃぶり,1,1.748
22,3,モチつき,1,1.108
22,4,レール,1,1.472
22,5,デッサン,1,1.548
22,6,あられ,1,1.107
22,7,シーソー,1,2.285
22,8,マント,1,0.933
22,9,カード,1,1.758
22,10,うちわ,1,1.411
22,11,フィルム,1,1.125
22,12,ふすま,1,2.018
